region,category,ds,actual,yhat,yhat_lower,yhat_upper,is_forecast
All,All,2015-12-30,2172.6510000000003,1373.3191545415355,0.0,4545.0898641827625,False
All,All,2015-12-31,5253.2699999999995,458.4384831788675,0.0,3542.9042736083916,False
All,All,2016-01-01,0.0,0.0,0.0,3323.7863389583845,False
All,All,2016-01-02,1932.096,1607.790792114617,0.0,4865.270181347274,False
All,All,2016-01-03,1768.2215999999999,1284.8498261266964,0.0,4793.8260310820615,False
All,All,2016-01-04,264.46000000000004,1122.451178150351,0.0,4276.342219065891,False
All,All,2016-01-05,295.272,1338.9810603776455,0.0,4681.309302169608,False
All,All,2016-01-06,31.538,756.8388297932797,0.0,3883.223223326206,False
All,All,2016-01-07,0.0,0.0,0.0,3223.504436250683,False
All,All,2016-01-08,0.0,230.9874878427836,0.0,3336.6634434177986,False
All,All,2016-01-09,364.07,1070.6430236194988,0.0,4549.007467330497,False
All,All,2016-01-10,1018.104,787.702575525756,0.0,4283.224460795833,False
All,All,2016-01-11,0.0,671.10523774976,0.0,4056.285942871587,False
All,All,2016-01-12,854.614,938.4255959559209,0.0,4515.251226977545,False
All,All,2016-01-13,622.278,411.1226554393111,0.0,3346.0349227506076,False
All,All,2016-01-14,0.0,0.0,0.0,2932.88238582729,False
All,All,2016-01-15,0.0,2.8150311824917935,0.0,3250.3278085148704,False
All,All,2016-01-16,0.0,902.8465084580862,0.0,4273.3013095632605,False
All,All,2016-01-17,350.384,679.7272568053985,0.0,4036.025975555709,False
All,All,2016-01-18,0.0,515.529241719206,0.0,3833.6454562208746,False
All,All,2016-01-19,301.742,943.5382661615547,0.0,4219.723920011716,False
All,All,2016-01-20,0.0,467.152588066986,0.0,3639.464681789121,False
All,All,2016-01-21,0.0,0.0,0.0,3073.73213976837,False
All,All,2016-01-22,0.0,144.1402577436229,0.0,3575.340229194581,False
All,All,2016-01-23,43.66,1076.7827588420923,0.0,4419.454007748422,False
All,All,2016-01-24,13.12,878.6531728673503,0.0,4186.799457486202,False
All,All,2016-01-25,0.0,836.9783207117819,0.0,4129.094608151759,False
All,All,2016-01-26,182.72,1167.8362395454856,0.0,4402.132008111782,False
All,All,2016-01-27,3573.252,691.4440025422654,0.0,3966.6193133239794,False
All,All,2016-01-28,4297.644,0.0,0.0,3288.4086003390694,False
All,All,2016-01-29,0.0,343.57558283281105,0.0,3704.257288825286,False
All,All,2016-01-30,2161.6400000000003,1252.1906319224756,0.0,4575.632588467796,False
All,All,2016-01-31,99.26,1023.169193373817,0.0,4282.602429906836,False
All,All,2016-02-01,0.0,944.6101068307626,0.0,4308.633024545951,False
All,All,2016-02-02,0.0,1233.6178340329657,0.0,4582.536495593803,False
All,All,2016-02-03,492.836,711.567164865989,0.0,3900.516507165111,False
All,All,2016-02-04,0.0,0.0,0.0,3154.6139934277326,False
All,All,2016-02-05,0.0,266.08232337700406,0.0,3621.878107446739,False
All,All,2016-02-06,2432.544,1125.4588570174244,0.0,4520.934280792199,False
All,All,2016-02-07,324.10999999999996,848.7652451512868,0.0,3943.8390667355857,False
All,All,2016-02-08,129.09199999999998,725.4705433107231,0.0,3913.473517398007,False
All,All,2016-02-09,785.5519999999999,973.9938070338583,0.0,4078.318220405035,False
All,All,2016-02-10,77.24,416.9366851217741,0.0,3699.478122497509,False
All,All,2016-02-11,0.0,0.0,0.0,2874.6734124094055,False
All,All,2016-02-12,0.0,0.0,0.0,3156.0330820972813,False
All,All,2016-02-13,0.0,769.0134666990184,0.0,4222.317052711728,False
All,All,2016-02-14,1079.962,488.74043274240876,0.0,3980.0464588518034,False
All,All,2016-02-15,1602.38,647.9747250869129,0.0,4035.2472862664313,False
All,All,2016-02-16,160.43,635.019386523331,0.0,3923.607685305915,False
All,All,2016-02-17,0.0,102.72766129594152,0.0,3348.3651086841573,False
All,All,2016-02-18,105.844,0.0,0.0,2625.716771937911,False
All,All,2016-02-19,0.0,0.0,0.0,3040.7406031184046,False
All,All,2016-02-20,316.78000000000003,582.2107667756062,0.0,3885.7021791333086,False
All,All,2016-02-21,2591.1,359.80479847134916,0.0,3753.5659830109253,False
All,All,2016-02-22,79.36,306.21440289394855,0.0,3694.16899576638,False
All,All,2016-02-23,37.775999999999996,638.8227894908065,0.0,3942.1000099990147,False
All,All,2016-02-24,0.0,178.849363652477,0.0,3346.270435630571,False
All,All,2016-02-25,25.869999999999997,0.0,0.0,2709.3030116474915,False
All,All,2016-02-26,0.0,0.0,0.0,3255.2015370073536,False
All,All,2016-02-27,1159.2710000000002,881.8285847950983,0.0,4163.925828573303,False
All,All,2016-02-28,551.264,731.0793258289733,0.0,4061.500865043764,False
All,All,2016-02-29,0.0,745.2522210957961,0.0,4118.928412379343,False
All,All,2016-03-01,1642.1743999999999,1140.3415457029341,0.0,4343.887722531368,False
All,All,2016-03-02,899.5699999999999,736.2856228238585,0.0,4152.488244939258,False
All,All,2016-03-03,0.0,15.784254437866366,0.0,3216.8971861718574,False
All,All,2016-03-04,0.0,555.3295200290761,0.0,4171.1125640616665,False
All,All,2016-03-05,1969.267,1557.024495799883,0.0,4851.183558620706,False
All,All,2016-03-06,1555.244,1426.219029477767,0.0,4622.205467658985,False
All,All,2016-03-07,807.54,1449.864049324595,0.0,4827.5172068837255,False
All,All,2016-03-08,2563.2960000000003,1843.789181761305,0.0,5174.3085433928,False
All,All,2016-03-09,478.008,1427.990309876432,0.0,4571.392183483161,False
All,All,2016-03-10,90.93199999999999,685.4437464355036,0.0,3987.3207140264676,False
All,All,2016-03-11,0.0,1193.1286664874071,0.0,4879.440466472453,False
All,All,2016-03-12,51.016000000000005,2153.832601600881,0.0,5477.184044150044,False
All,All,2016-03-13,1384.856,1973.7694996105265,0.0,5140.08257678192,False
All,All,2016-03-14,707.9000000000001,1940.912306162233,0.0,5102.179768054761,False
All,All,2016-03-15,16.776,2272.245416173315,0.0,5477.0355880076395,False
All,All,2016-03-16,7230.209999999999,1789.0242817238845,0.0,5036.699084598852,False
All,All,2016-03-17,48.84,975.5595674041163,0.0,4295.084606586694,False
All,All,2016-03-18,0.0,1410.2082598637126,0.0,4686.002815783665,False
All,All,2016-03-19,5652.9396,2297.1473196046636,0.0,5668.915232573373,False
All,All,2016-03-20,1548.194,2043.96016883271,0.0,5394.83687225157,False
All,All,2016-03-21,1270.3790000000001,1939.938745144576,0.0,5275.052094200773,False
All,All,2016-03-22,2481.424,2203.3072066509953,0.0,5390.710148322251,False
All,All,2016-03-23,633.302,1656.4552576298424,0.0,4880.069035622203,False
All,All,2016-03-24,412.95,784.6990967345845,0.0,3967.3041492544767,False
All,All,2016-03-25,0.0,1167.2529186544843,0.0,4538.022902017823,False
All,All,2016-03-26,4623.37,2008.986982281637,0.0,5452.092348766152,False
All,All,2016-03-27,83.7,1718.0028550173129,0.0,5173.6238246872945,False
All,All,2016-03-28,243.344,1583.9287630619147,0.0,4734.176529449809,False
All,All,2016-03-29,1559.0800000000002,1825.1412135811927,0.0,5049.803438716842,False
All,All,2016-03-30,571.224,1264.0008181482062,0.0,4627.720534731635,False
All,All,2016-03-31,200.716,385.62016221453507,0.0,3707.827085881425,False
All,All,2016-04-01,0.0,768.8463826271313,0.0,4194.8022595250295,False
All,All,2016-04-02,299.22,1618.0340941679592,0.0,4899.30280211832,False
All,All,2016-04-03,0.0,1340.6388110040732,0.0,4600.980743464726,False
All,All,2016-04-04,1484.598,1225.5332508012334,0.0,4527.970242869349,False
All,All,2016-04-05,2974.058,1490.2520826410096,0.0,4421.25665815158,False
All,All,2016-04-06,140.004,956.2523975969763,0.0,4342.238923645207,False
All,All,2016-04-07,907.436,107.70706836991553,0.0,3418.398067098759,False
All,All,2016-04-08,0.0,522.5129723752065,0.0,3921.6169895057883,False
All,All,2016-04-09,757.992,1404.089040699361,0.0,4538.507885456104,False
All,All,2016-04-10,169.54199999999997,1158.993627539848,0.0,4594.600746101463,False
All,All,2016-04-11,1328.346,1075.2629806043024,0.0,4287.378290903576,False
All,All,2016-04-12,40.74,1369.6758261715365,0.0,4832.5312916028815,False
All,All,2016-04-13,3192.6780000000003,863.0308736120123,0.0,4065.7249561323333,False
All,All,2016-04-14,35.208,38.95401799679621,0.0,3333.3091731284785,False
All,All,2016-04-15,0.0,474.91691412515866,0.0,3916.1408049067763,False
All,All,2016-04-16,4161.972,1374.0417021801816,0.0,4879.41568917314,False
All,All,2016-04-17,2745.106,1142.7212769427997,0.0,4385.44163135444,False
All,All,2016-04-18,2006.96,1068.956901465386,0.0,4452.431651093323,False
All,All,2016-04-19,329.96,1369.618294391908,0.0,4594.160976931573,False
All,All,2016-04-20,1194.726,865.7132099989917,0.0,4203.356960887278,False
All,All,2016-04-21,893.0899999999999,41.18359249512423,0.0,3302.817400467415,False
All,All,2016-04-22,152.916,473.91036817853274,0.0,4151.554970274951,False
All,All,2016-04-23,0.0,1367.5020955203713,0.0,4764.761069921202,False
All,All,2016-04-24,25.99,1128.8973837565536,0.0,4678.398402073175,False
All,All,2016-04-25,920.946,1046.683420463498,0.0,4182.0781996965625,False
All,All,2016-04-26,2090.1055,1338.3363077717506,0.0,4788.407435937175,False
All,All,2016-04-27,2719.59,825.4708027471879,0.0,4043.021630219831,False
All,All,2016-04-28,4044.3619999999996,0.0,0.0,3500.9248381250227,False
All,All,2016-04-29,7.968,418.2073401663547,0.0,3676.6176226266857,False
All,All,2016-04-30,1571.695,1306.3473365901916,0.0,4482.449300391141,False
All,All,2016-05-01,450.94,1064.4042671262991,0.0,4509.639852031872,False
All,All,2016-05-02,167.232,981.3126722912403,0.0,4057.1723985206672,False
All,All,2016-05-03,2198.76,1274.8050028281143,0.0,4830.249550321626,False
All,All,2016-05-04,1121.362,766.6544653940765,0.0,4097.250019325711,False
All,All,2016-05-05,0.0,0.0,0.0,3105.9512885966938,False
All,All,2016-05-06,0.0,377.57183978906585,0.0,3624.3593832089023,False
All,All,2016-05-07,305.622,1278.9859716434337,0.0,4446.134570652657,False
All,All,2016-05-08,3981.968,1052.8166867336984,0.0,3998.9896180469013,False
All,All,2016-05-09,48.81,987.6707938353177,0.0,4285.631774603818,False
All,All,2016-05-10,154.442,1300.8765983103597,0.0,4727.976032227295,False
All,All,2016-05-11,191.968,813.7393382316253,0.0,3913.9299743495158,False
All,All,2016-05-12,1060.35,10.328441243856105,0.0,3495.660399553413,False
All,All,2016-05-13,238.384,468.4788213845994,0.0,3781.9773747747886,False
All,All,2016-05-14,3141.1994999999997,1391.5814338245195,0.0,4667.64915678534,False
All,All,2016-05-15,69.908,1186.1928410737746,0.0,4351.065392729159,False
All,All,2016-05-16,255.968,1140.3658267107885,0.0,4330.926949628774,False
All,All,2016-05-17,134.46800000000002,1470.9063157228902,0.0,4778.668185930765,False
All,All,2016-05-18,10.86,998.6436353540453,0.0,4057.9496877027673,False
All,All,2016-05-19,0.0,207.23110102058854,0.0,3617.3834027278644,False
All,All,2016-05-20,169.54399999999998,674.1587872282031,0.0,4137.583580368906,False
All,All,2016-05-21,72.332,1602.5534012517646,0.0,4886.30981271881,False
All,All,2016-05-22,3862.0980000000004,1398.7947797656736,0.0,4746.004311825278,False
All,All,2016-05-23,1304.956,1350.8508835151365,0.0,4924.461610164781,False
All,All,2016-05-24,610.3069999999999,1675.5364638738943,0.0,5083.436698222287,False
All,All,2016-05-25,1739.4180000000001,1193.7824270162819,0.0,4336.957270766091,False
All,All,2016-05-26,982.5640000000001,389.43294797011856,0.0,3631.196233884382,False
All,All,2016-05-27,0.0,840.2523348890809,0.0,4125.127134468325,False
All,All,2016-05-28,794.146,1749.7167691563398,0.0,5071.2336612222,False
All,All,2016-05-29,1204.842,1524.6207096245164,0.0,4691.634873768136,False
All,All,2016-05-30,681.1,618.5126422568801,0.0,3756.4202463963716,False
All,All,2016-05-31,5178.138,1753.4278006737168,0.0,5054.601362358344,False
All,All,2016-06-01,834.1980000000001,1246.1200091677952,0.0,4706.648765492862,False
All,All,2016-06-02,0.0,415.86804688551445,0.0,3756.346978251125,False
All,All,2016-06-03,0.0,840.9810124259116,0.0,4049.2605559854164,False
All,All,2016-06-04,1192.31,1725.4634895663721,0.0,5227.773193104428,False
All,All,2016-06-05,1533.1979999999999,1476.6086037098491,0.0,4792.560485331452,False
All,All,2016-06-06,0.0,1383.309040222276,0.0,4732.873314702248,False
All,All,2016-06-07,59.768,1663.29188358992,0.0,5136.367791749687,False
All,All,2016-06-08,1083.112,1138.3649707209618,0.0,4447.043121789479,False
All,All,2016-06-09,797.116,293.1924417440041,0.0,3585.8190483683693,False
All,All,2016-06-10,0.0,706.2820655059966,0.0,3983.4976872384946,False
All,All,2016-06-11,3373.5640000000003,1581.7599722721443,0.0,4895.753984517971,False
All,All,2016-06-12,174.476,1326.9630053880348,0.0,4661.960172881616,False
All,All,2016-06-13,1128.898,1230.7512158668308,0.0,4756.85849425033,False
All,All,2016-06-14,51.072,1510.7462619920416,0.0,5062.620242210682,False
All,All,2016-06-15,734.144,988.583251418338,0.0,4412.681353314986,False
All,All,2016-06-16,3443.904,148.69350003656677,0.0,3498.797788894577,False
All,All,2016-06-17,0.0,569.3005297083182,0.0,3979.661793137444,False
All,All,2016-06-18,1883.087,1454.2046448042338,0.0,4962.489126187554,False
All,All,2016-06-19,446.346,1210.385978645481,0.0,4257.394375087369,False
All,All,2016-06-20,829.544,1126.328195291756,0.0,4431.997943200663,False
All,All,2016-06-21,107.976,1419.2682628708806,0.0,4771.572092718188,False
All,All,2016-06-22,2018.953,910.459493182384,0.0,4266.001562130211,False
All,All,2016-06-23,836.9580000000001,83.96499261046438,0.0,3495.0300329592114,False
All,All,2016-06-24,0.0,517.6635403378235,0.0,3805.667932409383,False
All,All,2016-06-25,857.08,1415.0429597754967,0.0,4514.623881734161,False
All,All,2016-06-26,1592.1960000000001,1182.8106399636956,0.0,4515.020046385023,False
All,All,2016-06-27,0.0,1109.223204277655,0.0,4398.154985397635,False
All,All,2016-06-28,1386.466,1411.3406054848015,0.0,4817.483578491815,False
All,All,2016-06-29,432.92600000000004,910.2917590831629,0.0,4309.393906408743,False
All,All,2016-06-30,0.0,90.06883292937255,0.0,3393.4469290915035,False
All,All,2016-07-01,0.0,528.5322377563846,0.0,3810.8970054138076,False
All,All,2016-07-02,1631.902,1429.2014668214329,0.0,4613.58828544137,False
All,All,2016-07-03,823.982,1198.8615738966325,0.0,4411.964756003161,False
All,All,2016-07-04,1138.288,402.50491484766997,0.0,3723.803382854089,False
All,All,2016-07-05,121.646,1427.4914960632664,0.0,4750.056336003928,False
All,All,2016-07-06,1379.812,924.9817457531008,0.0,4369.042136505922,False
All,All,2016-07-07,0.0,102.54833591056786,0.0,3302.528868079296,False
All,All,2016-07-08,21.12,538.2601448891,0.0,3784.343776976974,False
All,All,2016-07-09,1587.114,1435.8473415259343,0.0,4796.837766864633,False
All,All,2016-07-10,43.286,1202.2998168728445,0.0,4502.621210927909,False
All,All,2016-07-11,1941.952,1126.1839590284833,0.0,4497.498648617197,False
All,All,2016-07-12,2052.567,1424.8835152780248,0.0,4655.135308113995,False
All,All,2016-07-13,2033.2559999999999,919.8521198631449,0.0,4104.153999278584,False
All,All,2016-07-14,860.9159999999999,95.39505816311794,0.0,3403.588859170403,False
All,All,2016-07-15,0.0,529.6627364510596,0.0,3919.388014290894,False
All,All,2016-07-16,3029.386,1426.5941958055446,0.0,4875.892712988185,False
All,All,2016-07-17,448.082,1193.0267523462787,0.0,4493.758521245982,False
All,All,2016-07-18,672.418,1117.5022779577253,0.0,4504.953217736616,False
All,All,2016-07-19,2.025,1417.3477380917543,0.0,4804.376309211902,False
All,All,2016-07-20,2693.168,913.9315000307577,0.0,4236.73955673112,False
All,All,2016-07-21,0.0,91.45002975230204,0.0,3466.3498898599305,False
All,All,2016-07-22,0.0,527.9272625326289,0.0,3909.4498225803122,False
All,All,2016-07-23,208.272,1427.0019618036756,0.0,4554.278039555889,False
All,All,2016-07-24,525.95,1195.5329428947493,0.0,4554.456697402022,False
All,All,2016-07-25,2395.024,1121.9243427301653,0.0,4235.382616599729,False
All,All,2016-07-26,969.225,1423.3763563743587,0.0,4939.369742311499,False
All,All,2016-07-27,29.97,921.148647753919,0.0,4175.63804114274,False
All,All,2016-07-28,0.0,99.3535987815128,0.0,3364.9754362985873,False
All,All,2016-07-29,0.0,535.9614374766098,0.0,3968.546688396455,False
All,All,2016-07-30,443.802,1434.5923394735728,0.0,4913.028058579223,False
All,All,2016-07-31,3712.162,1202.1251911860932,0.0,4569.04906487512,False
All,All,2016-08-01,1011.696,1127.0250449266237,0.0,4207.7209626693875,False
All,All,2016-08-02,1290.478,1426.5945789201332,0.0,4568.291747878213,False
All,All,2016-08-03,0.0,922.2367078073216,0.0,4215.45125114601,False
All,All,2016-08-04,0.0,98.24549468019654,0.0,3298.7225963761034,False
All,All,2016-08-05,72.65,532.8074412397822,0.0,3676.504767042739,False
All,All,2016-08-06,494.86920000000003,1429.7883348867942,0.0,4884.275157122546,False
All,All,2016-08-07,968.206,1196.3354715242813,0.0,4478.75030685789,False
All,All,2016-08-08,840.102,1121.197457276088,0.0,4399.020761653313,False
All,All,2016-08-09,4878.392000000001,1421.9671124451568,0.0,4844.594337063428,False
All,All,2016-08-10,851.4739999999999,920.3348649069678,0.0,4165.206575618541,False
All,All,2016-08-11,196.112,100.8700498484036,0.0,3318.917168454764,False
All,All,2016-08-12,0.0,542.0124746541679,0.0,3815.46972213049,False
All,All,2016-08-13,586.896,1447.8497180673496,0.0,4627.596947980542,False
All,All,2016-08-14,0.0,1225.7102721451354,0.0,4633.248300728333,False
All,All,2016-08-15,497.59000000000003,1164.47501096496,0.0,4565.976358940556,False
All,All,2016-08-16,3378.9320000000002,1481.8127726572204,0.0,5018.327807900031,False
All,All,2016-08-17,381.64,999.4276801133194,0.0,4572.443426111309,False
All,All,2016-08-18,0.0,201.8358230945655,0.0,3498.0033717825913,False
All,All,2016-08-19,0.0,667.3538280155799,0.0,3934.523861228477,False
All,All,2016-08-20,0.0,1599.8749085398733,0.0,5126.445809919943,False
All,All,2016-08-21,2827.52,1406.4625824311915,0.0,4695.786597403813,False
All,All,2016-08-22,66.632,1375.6645659353721,0.0,4909.480453022501,False
All,All,2016-08-23,1202.278,1724.7526091338102,0.0,4776.4097038906475,False
All,All,2016-08-24,7194.775000000001,1274.97582448769,0.0,4374.6114846632245,False
All,All,2016-08-25,178.52599999999998,510.3450100636186,0.0,3988.66590646894,False
All,All,2016-08-26,0.0,1008.6303277209486,0.0,4400.747247288509,False
All,All,2016-08-27,639.9739999999999,1973.1477231535741,0.0,5301.28807065614,False
All,All,2016-08-28,6491.293,1810.3640324066548,0.0,5142.954743347484,False
All,All,2016-08-29,246.5,1808.2230173250434,0.0,5156.009102846896,False
All,All,2016-08-30,0.0,2183.3978039928634,0.0,5521.991899528277,False
All,All,2016-08-31,2601.797,1756.556974207106,0.0,5160.015869212164,False
All,All,2016-09-01,2367.564,1011.3998678979216,0.0,4412.373542227872,False
